"","State","Cadre","customid","Facility","Year","Area","HSA","CAF","IAF","WISN"
"313","GJ","Surgery specialist",15,"Community Health Centre (CHC)",2014,"Rural",0.103814603576961,1.01806451612903,0.0532319391634981,0.158921903321204
"314","GJ","Surgery specialist",32,"Community Health Centre (CHC)",2014,"Urban",0.196873679763414,1.03137254901961,0.091254752851711,0.294304861784173
"315","GJ","Surgery specialist",38,"Community Health Centre (CHC)",2014,"Semi/Peri-Urban",0.0828976552598226,1.02334630350195,0.0684410646387833,0.153274073717901
"316","GJ","Surgery specialist",43,"Community Health Centre (CHC)",2014,"Rural",0.0110899873257288,1.02734375,0.0798479087452472,0.0912411379119138
"317","GJ","Ophthalmologist",15,"Community Health Centre (CHC)",2010,"Rural",0.0268008027038445,1.01806451612903,0.0532319391634981,0.0805168854000572
"318","GJ","Ophthalmologist",32,"Community Health Centre (CHC)",2010,"Urban",0,1.03137254901961,0.091254752851711,0.091254752851711
"319","GJ","Ophthalmologist",38,"Community Health Centre (CHC)",2010,"Semi/Peri-Urban",0,1.02334630350195,0.0684410646387833,0.0684410646387833
"320","GJ","Ophthalmologist",43,"Community Health Centre (CHC)",2010,"Rural",0,1.02734375,0.0798479087452472,0.0798479087452472
"321","GJ","Ophthalmologist",92,"Community Health Centre (CHC)",2010,"Rural",0,1.02734375,0.0798479087452472,0.0798479087452472
"322","GJ","Ophthalmologist",15,"Community Health Centre (CHC)",2011,"Rural",0.0226420574566962,1.01806451612903,0.0532319391634981,0.0762830144323153
"323","GJ","Ophthalmologist",32,"Community Health Centre (CHC)",2011,"Urban",0,1.03137254901961,0.091254752851711,0.091254752851711
"324","GJ","Ophthalmologist",38,"Community Health Centre (CHC)",2011,"Semi/Peri-Urban",0,1.02334630350195,0.0684410646387833,0.0684410646387833
"325","GJ","Ophthalmologist",43,"Community Health Centre (CHC)",2011,"Rural",0,1.02734375,0.0798479087452472,0.0798479087452472
"326","GJ","Ophthalmologist",15,"Community Health Centre (CHC)",2012,"Rural",0.0231041402619349,1.01806451612903,0.0532319391634981,0.0767534445398422
"327","GJ","Ophthalmologist",32,"Community Health Centre (CHC)",2012,"Urban",0,1.03137254901961,0.091254752851711,0.091254752851711
"328","GJ","Ophthalmologist",38,"Community Health Centre (CHC)",2012,"Semi/Peri-Urban",0,1.02334630350195,0.0684410646387833,0.0684410646387833
"329","GJ","Ophthalmologist",43,"Community Health Centre (CHC)",2012,"Rural",0,1.02734375,0.0798479087452472,0.0798479087452472
"330","GJ","Ophthalmologist",15,"Community Health Centre (CHC)",2013,"Rural",0.0277249683143219,1.01806451612903,0.0532319391634981,0.081457745615111
"331","GJ","Ophthalmologist",32,"Community Health Centre (CHC)",2013,"Urban",0,1.03137254901961,0.091254752851711,0.091254752851711
"332","GJ","Ophthalmologist",38,"Community Health Centre (CHC)",2013,"Semi/Peri-Urban",0,1.02334630350195,0.0684410646387833,0.0684410646387833
"333","GJ","Ophthalmologist",43,"Community Health Centre (CHC)",2013,"Rural",0,1.02734375,0.0798479087452472,0.0798479087452472
"334","GJ","Ophthalmologist",15,"Community Health Centre (CHC)",2014,"Rural",0.0314216307562315,1.01806451612903,0.0532319391634981,0.0852211864753261
"335","GJ","Ophthalmologist",32,"Community Health Centre (CHC)",2014,"Urban",0,1.03137254901961,0.091254752851711,0.091254752851711
"336","GJ","Ophthalmologist",38,"Community Health Centre (CHC)",2014,"Semi/Peri-Urban",0,1.02334630350195,0.0684410646387833,0.0684410646387833
"337","GJ","Ophthalmologist",43,"Community Health Centre (CHC)",2014,"Rural",0,1.02734375,0.0798479087452472,0.0798479087452472
"338","GJ","Paedistrician",15,"Community Health Centre (CHC)",2010,"Rural",0.53114878186171,1.01806451612903,0.0532319391634981,0.593975666762064
"339","GJ","Paedistrician",38,"Community Health Centre (CHC)",2010,"Semi/Peri-Urban",0.100285171102662,1.02334630350195,0.0684410646387833,0.171067523782752
"340","GJ","Paedistrician",56,"Community Health Centre (CHC)",2010,"Semi/Peri-Urban",1.13680291508238,1.02334630350195,0.0684410646387833,1.23178412559858
"341","GJ","Paedistrician",2,"Community Health Centre (CHC)",2011,"Rural",0.176135092820398,1.03904252846851,0.112726459405055,0.295738311601197
"342","GJ","Paedistrician",15,"Community Health Centre (CHC)",2011,"Rural",0.244349387410224,1.01806451612903,0.0532319391634981,0.301995380023713
"343","GJ","Paedistrician",38,"Community Health Centre (CHC)",2011,"Semi/Peri-Urban",0.102423954372624,1.02334630350195,0.0684410646387833,0.17325623973606
"344","GJ","Paedistrician",2,"Community Health Centre (CHC)",2012,"Rural",0.288470140908074,1.03904252846851,0.112726459405055,0.412459204001848
"345","GJ","Paedistrician",15,"Community Health Centre (CHC)",2012,"Rural",0.239358893113646,1.01806451612903,0.0532319391634981,0.296914734862423
"346","GJ","Paedistrician",38,"Community Health Centre (CHC)",2012,"Semi/Peri-Urban",0.119455006337136,1.02334630350195,0.0684410646387833,0.190684903808692
"347","GJ","Paedistrician",63,"Community Health Centre (CHC)",2012,"Rural",0.0772602450359104,1.02734375,0.0798479087452472,0.159220738606358
"348","GJ","Paedistrician",2,"Community Health Centre (CHC)",2013,"Rural",0.338309848654291,1.03904252846851,0.112726459405055,0.464244779956608
"349","GJ","Paedistrician",15,"Community Health Centre (CHC)",2013,"Rural",0.292590832277144,1.01806451612903,0.0532319391634981,0.35110828324952
"350","GJ","Paedistrician",32,"Community Health Centre (CHC)",2013,"Urban",0,1.03137254901961,0.091254752851711,0.091254752851711
"351","GJ","Paedistrician",38,"Community Health Centre (CHC)",2013,"Semi/Peri-Urban",0.0720057034220532,1.02334630350195,0.0684410646387833,0.142127835066799
"352","GJ","Paedistrician",63,"Community Health Centre (CHC)",2013,"Rural",0.272351605407689,1.02734375,0.0798479087452472,0.359646628363303
"353","GJ","Paedistrician",2,"Community Health Centre (CHC)",2014,"Rural",0.418679639156043,1.03904252846851,0.112726459405055,0.547752410292033
"354","GJ","Paedistrician",15,"Community Health Centre (CHC)",2014,"Rural",0.329495845655542,1.01806451612903,0.0532319391634981,0.388679967837333
"355","GJ","Paedistrician",32,"Community Health Centre (CHC)",2014,"Urban",0,1.03137254901961,0.091254752851711,0.091254752851711
"356","GJ","Paedistrician",38,"Community Health Centre (CHC)",2014,"Semi/Peri-Urban",0.120405576679341,1.02334630350195,0.0684410646387833,0.191657666454607
"357","GJ","Paedistrician",63,"Community Health Centre (CHC)",2014,"Rural",0.401272708069286,1.02734375,0.0798479087452472,0.492092917425803
"358","GJ","Medical specialist",15,"Community Health Centre (CHC)",2010,"Rural",0.909194127587664,1.01806451612903,0.0532319391634981,0.978850218733391
"359","GJ","Medical specialist",38,"Community Health Centre (CHC)",2010,"Semi/Peri-Urban",1.82731305449937,1.02334630350195,0.0684410646387833,1.93841512430156
"360","GJ","Medical specialist",43,"Community Health Centre (CHC)",2010,"Rural",0.306407108153781,1.02734375,0.0798479087452472,0.394633336262608
"361","GJ","Medical specialist",15,"Community Health Centre (CHC)",2011,"Rural",0.907469018448106,1.01806451612903,0.0532319391634981,0.977093946331957
"362","GJ","Medical specialist",38,"Community Health Centre (CHC)",2011,"Semi/Peri-Urban",1.63307984790875,1.02334630350195,0.0684410646387833,1.73964729031972
"363","GJ","Medical specialist",43,"Community Health Centre (CHC)",2011,"Rural",0.346654520490072,1.02734375,0.0798479087452472,0.435981263779969
"364","GJ","Medical specialist",15,"Community Health Centre (CHC)",2012,"Rural",0.910025876637093,1.01806451612903,0.0532319391634981,0.979696992926939
"365","GJ","Medical specialist",38,"Community Health Centre (CHC)",2012,"Semi/Peri-Urban",1.36307826362484,1.02334630350195,0.0684410646387833,1.46334216710312
"366","GJ","Medical specialist",43,"Community Health Centre (CHC)",2012,"Rural",0.426410012674271,1.02734375,0.0798479087452472,0.517917570203581
"367","GJ","Medical specialist",63,"Community Health Centre (CHC)",2012,"Rural",0.103275506970849,1.02734375,0.0798479087452472,0.185947355359831
"368","GJ","Medical specialist",15,"Community Health Centre (CHC)",2013,"Rural",1.16614297282073,1.01806451612903,0.0532319391634981,1.24044072052551
"369","GJ","Medical specialist",32,"Community Health Centre (CHC)",2013,"Urban",2.2703316434305,1.03137254901961,0.091254752851711,2.4328124870565
"370","GJ","Medical specialist",38,"Community Health Centre (CHC)",2013,"Semi/Peri-Urban",1.3925855513308,1.02334630350195,0.0684410646387833,1.49353834090337
"371","GJ","Medical specialist",43,"Community Health Centre (CHC)",2013,"Rural",0.449606569497254,1.02734375,0.0798479087452472,0.541748407877192
"372","GJ","Medical specialist",63,"Community Health Centre (CHC)",2013,"Rural",0.345453105196451,1.02734375,0.0798479087452472,0.434746997286914
"373","GJ","Medical specialist",15,"Community Health Centre (CHC)",2014,"Rural",1.28566839177581,1.01806451612903,0.0532319391634981,1.36212530833913
"374","GJ","Medical specialist",32,"Community Health Centre (CHC)",2014,"Urban",2.64865863962822,1.03137254901961,0.091254752851711,2.82300856548788
"375","GJ","Medical specialist",38,"Community Health Centre (CHC)",2014,"Semi/Peri-Urban",1.71201679340938,1.02334630350195,0.0684410646387833,1.82042712170752
"376","GJ","Medical specialist",43,"Community Health Centre (CHC)",2014,"Rural",0.415504858470638,1.02734375,0.0798479087452472,0.506714228189692
"377","GJ","Medical specialist",63,"Community Health Centre (CHC)",2014,"Rural",0.519473489649345,1.02734375,0.0798479087452472,0.613525751627192
"378","GJ","Medical officer",18,"Primary Health Centre (PHC)",2010,"Rural",0.162329689480355,1.26442307692308,0.279467680608365,0.484721086057083
"379","GJ","Medical officer",21,"Primary Health Centre (PHC)",2010,"Rural",0.594146070975919,1.30845771144279,0.55893536121673,1.3363503695086
"380","GJ","Medical officer",23,"Primary Health Centre (PHC)",2010,"Rural",0.328032583438952,1.26442307692308,0.279467680608365,0.694239649091271
"381","GJ","Medical officer",30,"Primary Health Centre (PHC)",2010,"Semi/Peri-Urban",1.00802703844529,1.27053140096618,0.319391634980989,1.60012164034868
"382","GJ","Medical officer",33,"Primary Health Centre (PHC)",2010,"Semi/Peri-Urban",0.82319391634981,1.27053140096618,0.319391634980989,1.36528535478775
"383","GJ","Medical officer",35,"Primary Health Centre (PHC)",2010,"Rural",0.73657086408708,1.28219099512475,0.394542607917692,1.3389671371214
"384","GJ","Medical officer",39,"Primary Health Centre (PHC)",2010,"Rural",0.600285171102662,1.25837320574163,0.239543726235741,0.994926501355359
"385","GJ","Medical officer",41,"Primary Health Centre (PHC)",2010,"Rural",0.408850866075201,1.27053140096618,0.319391634980989,0.838849498641751
"386","GJ","Medical officer",18,"Primary Health Centre (PHC)",2011,"Rural",0.151378326996198,1.26442307692308,0.279467680608365,0.470873930608365
"387","GJ","Medical officer",21,"Primary Health Centre (PHC)",2011,"Rural",0.485371778622729,1.30845771144279,0.55893536121673,1.19402380787234
"388","GJ","Medical officer",23,"Primary Health Centre (PHC)",2011,"Rural",0.22018245669624,1.26442307692308,0.279467680608365,0.557871459988707
"389","GJ","Medical officer",30,"Primary Health Centre (PHC)",2011,"Semi/Peri-Urban",1.06796577946768,1.27053140096618,0.319391634980989,1.676275692952
"390","GJ","Medical officer",33,"Primary Health Centre (PHC)",2011,"Semi/Peri-Urban",0.843208702999578,1.27053140096618,0.319391634980989,1.39071476970992
"391","GJ","Medical officer",35,"Primary Health Centre (PHC)",2011,"Rural",0.63800044732722,1.28219099512475,0.394542607917692,1.21258103636622
"392","GJ","Medical officer",39,"Primary Health Centre (PHC)",2011,"Rural",0.573233523447402,1.25837320574163,0.239543726235741,0.960885432774816
"393","GJ","Medical officer",41,"Primary Health Centre (PHC)",2011,"Rural",0.311575834389523,1.27053140096618,0.319391634980989,0.715258516355116
"394","GJ","Medical officer",46,"Primary Health Centre (PHC)",2011,"Rural",0.147734474017744,1.25837320574163,0.239543726235741,0.425448829904003
"395","GJ","Medical officer",18,"Primary Health Centre (PHC)",2012,"Rural",0.20668963878327,1.26442307692308,0.279467680608365,0.540810829646827
"396","GJ","Medical officer",21,"Primary Health Centre (PHC)",2012,"Rural",0.593129488804394,1.30845771144279,0.55893536121673,1.33502021472696
"397","GJ","Medical officer",23,"Primary Health Centre (PHC)",2012,"Rural",0.308116814533164,1.26442307692308,0.279467680608365,0.669057691292126
"398","GJ","Medical officer",30,"Primary Health Centre (PHC)",2012,"Semi/Peri-Urban",1.15082382762991,1.27053140096618,0.319391634980989,1.78154944496489
"399","GJ","Medical officer",33,"Primary Health Centre (PHC)",2012,"Semi/Peri-Urban",0.852608787494719,1.27053140096618,0.319391634980989,1.40265787223273
"400","GJ","Medical officer",35,"Primary Health Centre (PHC)",2012,"Rural",0.568068291955566,1.28219099512475,0.394542607917692,1.12291465647901
"401","GJ","Medical officer",39,"Primary Health Centre (PHC)",2012,"Rural",0.58178865652725,1.25837320574163,0.239543726235741,0.971650983014051
"402","GJ","Medical officer",41,"Primary Health Centre (PHC)",2012,"Rural",0.370933671313899,1.27053140096618,0.319391634980989,0.790674512060967
"403","GJ","Medical officer",46,"Primary Health Centre (PHC)",2012,"Rural",0.202709125475285,1.25837320574163,0.239543726235741,0.494627458293158
"404","GJ","Medical officer",77,"Primary Health Centre (PHC)",2012,"Rural",0.744642239889388,1.26830337571241,0.304873833390944,1.2493060999407
"405","GJ","Medical officer",18,"Primary Health Centre (PHC)",2013,"Rural",0.236078105196451,1.26442307692308,0.279467680608365,0.577970284775032
"406","GJ","Medical officer",21,"Primary Health Centre (PHC)",2013,"Rural",0.429274926066751,1.30845771144279,0.55893536121673,1.1206234485578
"407","GJ","Medical officer",23,"Primary Health Centre (PHC)",2013,"Rural",0.235985688635403,1.26442307692308,0.279467680608365,0.577853431142553
"408","GJ","Medical officer",28,"Primary Health Centre (PHC)",2013,"Rural",0.13060592765916,1.26115824419034,0.257970166715414,0.42268490912289
"409","GJ","Medical officer",30,"Primary Health Centre (PHC)",2013,"Semi/Peri-Urban",1.05645331643431,1.27053140096618,0.319391634980989,1.66164874716564
"410","GJ","Medical officer",33,"Primary Health Centre (PHC)",2013,"Semi/Peri-Urban",0.778358681875792,1.27053140096618,0.319391634980989,1.30832078151883
"411","GJ","Medical officer",35,"Primary Health Centre (PHC)",2013,"Rural",0.887394691716991,1.28219099512475,0.394542607917692,1.53235209075872
"412","GJ","Medical officer",39,"Primary Health Centre (PHC)",2013,"Rural",1.10321609632446,1.25837320574163,0.239543726235741,1.62780130199332
"413","GJ","Medical officer",41,"Primary Health Centre (PHC)",2013,"Rural",0.26145965356992,1.27053140096618,0.319391634980989,0.651584334927312
"414","GJ","Medical officer",46,"Primary Health Centre (PHC)",2013,"Rural",0.296855196451204,1.25837320574163,0.239543726235741,0.613098351435103
"415","GJ","Medical officer",77,"Primary Health Centre (PHC)",2013,"Rural",0.810274801244383,1.26830337571241,0.304873833390944,1.33254809906389
"416","GJ","Medical officer",18,"Primary Health Centre (PHC)",2014,"Rural",0.420125686523025,1.26442307692308,0.279467680608365,0.810684293856228
"417","GJ","Medical officer",23,"Primary Health Centre (PHC)",2014,"Rural",0.370220743557245,1.26442307692308,0.279467680608365,0.747583332317767
"418","GJ","Medical officer",28,"Primary Health Centre (PHC)",2014,"Rural",0.854995369016282,1.26115824419034,0.257970166715414,1.33625462509486
"419","GJ","Medical officer",30,"Primary Health Centre (PHC)",2014,"Semi/Peri-Urban",1.2301436417406,1.27053140096618,0.319391634980989,1.88232775951132
"420","GJ","Medical officer",33,"Primary Health Centre (PHC)",2014,"Semi/Peri-Urban",0.863487536966624,1.27053140096618,0.319391634980989,1.41647966504003
"421","GJ","Medical officer",35,"Primary Health Centre (PHC)",2014,"Rural",1.09314657421904,1.28219099512475,0.394542607917692,1.79616530173281
"422","GJ","Medical officer",39,"Primary Health Centre (PHC)",2014,"Rural",0.999762357414449,1.25837320574163,0.239543726235741,1.49761788891517
"423","GJ","Medical officer",46,"Primary Health Centre (PHC)",2014,"Rural",0.389298162230672,1.25837320574163,0.239543726235741,0.729426102631276
"424","GJ","Medical officer",77,"Primary Health Centre (PHC)",2014,"Rural",0.854785977647194,1.26830337571241,0.304873833390944,1.38900177435251
"425","GJ","Medical officer",15,"Community Health Centre (CHC)",2010,"Rural",1.48676682861569,1.25039619651347,0.0709759188846641,1.93002350648812
"426","GJ","Medical officer",38,"Community Health Centre (CHC)",2010,"Semi/Peri-Urban",2.08194708491762,1.25837320574163,0.091254752851711,2.71112118028393
"427","GJ","Medical officer",15,"Community Health Centre (CHC)",2011,"Rural",1.18197701028024,1.25039619651347,0.0709759188846641,1.54891547690544
"428","GJ","Medical officer",38,"Community Health Centre (CHC)",2011,"Semi/Peri-Urban",1.90118029150824,1.25837320574163,0.091254752851711,2.48364909096973
"429","GJ","Medical officer",15,"Community Health Centre (CHC)",2012,"Rural",1.18567367272215,1.25039619651347,0.0709759188846641,1.5535377695626
"430","GJ","Medical officer",38,"Community Health Centre (CHC)",2012,"Semi/Peri-Urban",1.62242553865653,1.25837320574163,0.091254752851711,2.13287157900801
"431","GJ","Medical officer",63,"Community Health Centre (CHC)",2012,"Rural",0.184278622729193,1.26442307692308,0.106463878326996,0.339470021489389
"432","GJ","Medical officer",15,"Community Health Centre (CHC)",2013,"Rural",1.50469564145895,1.25039619651347,0.0709759188846641,1.95244162587533
"433","GJ","Medical officer",32,"Community Health Centre (CHC)",2013,"Urban",2.28596324461343,1.27053140096618,0.121673003802281,3.02606108753819
"434","GJ","Medical officer",38,"Community Health Centre (CHC)",2013,"Semi/Peri-Urban",1.58048162230672,1.25837320574163,0.091254752851711,2.08009047852954
"435","GJ","Medical officer",63,"Community Health Centre (CHC)",2013,"Rural",0.628062948880439,1.26442307692308,0.106463878326996,0.900601164651783
"436","GJ","Medical officer",15,"Community Health Centre (CHC)",2014,"Rural",1.67052175749894,1.25039619651347,0.0709759188846641,2.15978997065434
"437","GJ","Medical officer",32,"Community Health Centre (CHC)",2014,"Urban",2.66281157583439,1.27053140096618,0.121673003802281,3.50485872575612
"438","GJ","Medical officer",38,"Community Health Centre (CHC)",2014,"Semi/Peri-Urban",1.96906685678074,1.25837320574163,0.091254752851711,2.56907572573847
"439","GJ","Medical officer",63,"Community Health Centre (CHC)",2014,"Rural",0.942140631601183,1.26442307692308,0.106463878326996,1.29772823463041
"440","GJ","Medical officer",14,"Sub-District Hospital (SDH)",2010,"Urban",0,1.25837320574163,1.55133079847909,1.55133079847909
"441","GJ","Medical officer",37,"Sub-District Hospital (SDH)",2010,"Urban",5.88223489649345,1.27053140096618,2.06844106463878,9.54200520849278
"442","GJ","Medical officer",48,"Sub-District Hospital (SDH)",2010,"Urban",4.63486216730038,1.25837320574163,1.55133079847909,7.38371716211545
"443","GJ","Medical officer",97,"Sub-District Hospital (SDH)",2010,"Semi/Peri-Urban",12.7595585128855,1.27053140096618,2.06844106463878,18.2798608177252
"444","GJ","Medical officer",14,"Sub-District Hospital (SDH)",2011,"Urban",0,1.25837320574163,1.55133079847909,1.55133079847909
"445","GJ","Medical officer",37,"Sub-District Hospital (SDH)",2011,"Urban",6.52064850021124,1.27053140096618,2.06844106463878,10.3531297388202
"446","GJ","Medical officer",48,"Sub-District Hospital (SDH)",2011,"Urban",4.29598384030418,1.25837320574163,1.55133079847909,6.95728175541689
"447","GJ","Medical officer",97,"Sub-District Hospital (SDH)",2011,"Semi/Peri-Urban",15.0214406421631,1.27053140096618,2.06844106463878,21.1536530882566
"448","GJ","Medical officer",14,"Sub-District Hospital (SDH)",2012,"Urban",0,1.25837320574163,1.55133079847909,1.55133079847909
"449","GJ","Medical officer",37,"Sub-District Hospital (SDH)",2012,"Urban",6.0852872834812,1.27053140096618,2.06844106463878,9.79998964220185
"450","GJ","Medical officer",48,"Sub-District Hospital (SDH)",2012,"Urban",4.40240811153359,1.25837320574163,1.55133079847909,7.09120320677255
"451","GJ","Medical officer",97,"Sub-District Hospital (SDH)",2012,"Semi/Peri-Urban",17.4851077313054,1.27053140096618,2.06844106463878,24.2838194865389
"452","GJ","Medical officer",14,"Sub-District Hospital (SDH)",2013,"Urban",0,1.25837320574163,1.55133079847909,1.55133079847909
"453","GJ","Medical officer",37,"Sub-District Hospital (SDH)",2013,"Urban",6.9580164765526,1.27053140096618,2.06844106463878,10.9088194865389
"454","GJ","Medical officer",48,"Sub-District Hospital (SDH)",2013,"Urban",5.22271070975919,1.25837320574163,1.55133079847909,8.12345001697988
"455","GJ","Medical officer",97,"Sub-District Hospital (SDH)",2013,"Semi/Peri-Urban",19.7720743557245,1.27053140096618,2.06844106463878,27.189482395825
"456","GJ","Medical officer",14,"Sub-District Hospital (SDH)",2014,"Urban",0,1.25837320574163,1.55133079847909,1.55133079847909
"457","GJ","Medical officer",37,"Sub-District Hospital (SDH)",2014,"Urban",8.79256442754541,1.27053140096618,2.06844106463878,13.2396702648535
"458","GJ","Medical officer",48,"Sub-District Hospital (SDH)",2014,"Urban",6.25451520912548,1.25837320574163,1.55133079847909,9.42184515254607
"459","GJ","Medical officer",97,"Sub-District Hospital (SDH)",2014,"Semi/Peri-Urban",21.5712399662019,1.27053140096618,2.06844106463878,29.4753787994751
"460","GJ","Nurses",15,"Community Health Centre (CHC)",2010,"Rural",3.72240045416139,1.02334630350195,37.7148288973384,41.5241336422584
"461","GJ","Nurses",38,"Community Health Centre (CHC)",2010,"Semi/Peri-Urban",4.1279309252218,1.02334630350195,32.3269961977186,36.5512990511557
"462","GJ","Nurses",15,"Community Health Centre (CHC)",2011,"Rural",3.05847987959442,1.02334630350195,37.7148288973384,40.8447129764564
"463","GJ","Nurses",38,"Community Health Centre (CHC)",2011,"Semi/Peri-Urban",3.80632129277567,1.02334630350195,32.3269961977186,36.2221810226213
"464","GJ","Nurses",15,"Community Health Centre (CHC)",2012,"Rural",3.10006733206591,1.02334630350195,37.7148288973384,40.8872713422152
"465","GJ","Nurses",38,"Community Health Centre (CHC)",2012,"Semi/Peri-Urban",3.21007604562738,1.02334630350195,32.3269961977186,35.6120156529716
"466","GJ","Nurses",15,"Community Health Centre (CHC)",2013,"Rural",3.88597776721589,1.02334630350195,37.7148288973384,41.6915298809095
"467","GJ","Nurses",32,"Community Health Centre (CHC)",2013,"Urban",4.63471694127588,1.02334630350195,43.1026615969582,47.8455820465907
"468","GJ","Nurses",38,"Community Health Centre (CHC)",2013,"Semi/Peri-Urban",3.08749207858048,1.02334630350195,32.3269961977186,35.4865698034255
"469","GJ","Nurses",15,"Community Health Centre (CHC)",2014,"Rural",4.34196107942543,1.02334630350195,37.7148288973384,42.1581587179177
"470","GJ","Nurses",32,"Community Health Centre (CHC)",2014,"Urban",5.38249894381073,1.02334630350195,43.1026615969582,48.61082199471
"471","GJ","Nurses",38,"Community Health Centre (CHC)",2014,"Semi/Peri-Urban",3.86486058301648,1.02334630350195,32.3269961977186,36.2820869888989
"472","GJ","Nurses",39,"Primary Health Centre (PHC)",2010,"Rural",0.832382762991128,1.02334630350195,18.3384030418251,19.1902188654308
"473","GJ","Nurses",41,"Primary Health Centre (PHC)",2010,"Rural",0.767215885086607,1.02334630350195,24.4512040557668,25.2363315957581
"474","GJ","Nurses",39,"Primary Health Centre (PHC)",2011,"Rural",0.805053865652725,1.02334630350195,18.3384030418251,19.1622519393608
"475","GJ","Nurses",41,"Primary Health Centre (PHC)",2011,"Rural",0.523447401774398,1.02334630350195,24.4512040557668,24.9868720194503
"476","GJ","Nurses",39,"Primary Health Centre (PHC)",2012,"Rural",0.73950411913815,1.02334630350195,18.3384030418251,19.0951718485696
"477","GJ","Nurses",41,"Primary Health Centre (PHC)",2012,"Rural",0.62130333755809,1.02334630350195,24.4512040557668,25.0870125296103
"478","GJ","Nurses",39,"Primary Health Centre (PHC)",2013,"Rural",1.45445183776933,1.02334630350195,18.3384030418251,19.8268109536279
"479","GJ","Nurses",41,"Primary Health Centre (PHC)",2013,"Rural",0.425433037600338,1.02334630350195,24.4512040557668,24.8865693821827
"480","GJ","Nurses",39,"Primary Health Centre (PHC)",2014,"Rural",1.38664448669202,1.02334630350195,18.3384030418251,19.7574205515527
"481","GJ","Nurses",41,"Primary Health Centre (PHC)",2014,"Rural",0.895014786649768,1.02334630350195,24.4512040557668,25.3671141292644
"482","TN","O and G specialist",174,"Community Health Centre (CHC)",2011,"Rural",0.464762885509083,1.02734375,0,0.477471245659722
"483","TN","Ophthalmologist",42,"Community Health Centre (CHC)",2011,"Rural",0.0029111216730038,1.02734375,0,0.00299072265625
"484","TN","Ophthalmologist",174,"Community Health Centre (CHC)",2011,"Rural",0.155537072243346,1.02734375,0,0.1597900390625
"485","TN","Ophthalmologist",174,"Community Health Centre (CHC)",2010,"Rural",0.17910329531052,1.02734375,0,0.184000651041667
"486","TN","Ophthalmologist",180,"Community Health Centre (CHC)",2011,"Rural",0.301489226869455,1.03137254901961,0,0.310947712418301
"487","TN","Ophthalmologist",180,"Community Health Centre (CHC)",2010,"Rural",0.257604562737643,1.03137254901961,0,0.265686274509804
"488","TN","Paedistrician",174,"Community Health Centre (CHC)",2011,"Rural",0.936087346852556,1.02734375,0,0.961683485243056
"489","TN","Paedistrician",174,"Community Health Centre (CHC)",2010,"Rural",0.910025876637093,1.02734375,0,0.934909396701389
"490","TN","Paedistrician",180,"Community Health Centre (CHC)",2011,"Rural",1.50760456273764,1.03137254901961,0,1.55490196078431
"491","TN","Medical officer",23,"Primary Health Centre (PHC)",2009,"Rural",3.48170152091255,1.26115824419034,0,4.39097657690889
"492","TN","Medical officer",23,"Primary Health Centre (PHC)",2008,"Rural",3.10135760943746,1.26115824419034,0,3.91130271732448
"493","TN","Medical officer",23,"Primary Health Centre (PHC)",2007,"Rural",2.33286414156186,1.26115824419034,0,2.94211084470675
"494","TN","Medical officer",23,"Primary Health Centre (PHC)",2010,"Rural",3.74530198888564,1.26115824419034,0,4.72341848026559
"495","TN","Medical officer",23,"Primary Health Centre (PHC)",2011,"Rural",3.77149142049332,1.26115824419034,0,4.75644749784827
"496","TN","Medical officer",68,"Primary Health Centre (PHC)",2007,"Rural",0.402249683143219,1.27053140096618,0,0.511070853462158
"497","TN","Medical officer",68,"Primary Health Centre (PHC)",2010,"Rural",0.51145965356992,1.27053140096618,0,0.649825550187869
"498","TN","Medical officer",68,"Primary Health Centre (PHC)",2011,"Rural",0.529467680608365,1.27053140096618,0,0.672705314009662
"499","TN","Medical officer",68,"Primary Health Centre (PHC)",2009,"Rural",0.482467258132657,1.27053140096618,0,0.612989801395599
"500","TN","Medical officer",68,"Primary Health Centre (PHC)",2008,"Rural",0.820975918884664,1.27053140096618,0,1.04307568438003
"501","TN","Medical officer",70,"Primary Health Centre (PHC)",2011,"Rural",3.08044201520913,1.25837320574163,0,3.8763456937799
"502","TN","Medical officer",70,"Primary Health Centre (PHC)",2009,"Rural",3.10333491761724,1.25837320574163,0,3.90515350877193
"503","TN","Medical officer",70,"Primary Health Centre (PHC)",2010,"Rural",2.86660329531052,1.25837320574163,0,3.60725677830941
"504","TN","Medical officer",70,"Primary Health Centre (PHC)",2008,"Rural",3.11759347275032,1.25837320574163,0,3.92309609250399
"505","TN","Medical officer",70,"Primary Health Centre (PHC)",2007,"Rural",2.41302281368821,1.25837320574163,0,3.03648325358852
"506","TN","Medical officer",65,"District Hospital (DH)",2011,"Urban",12.5849638255175,1.26442307692308,0,15.9127186832265
"507","TN","Medical officer",65,"District Hospital (DH)",2009,"Urban",14.2522510033798,1.26442307692308,0,18.0208750667735
"508","TN","Medical officer",65,"District Hospital (DH)",2007,"Urban",18.5942582910858,1.26442307692308,0,23.5110092815171
"509","TN","Medical officer",65,"District Hospital (DH)",2010,"Urban",14.115104826785,1.26442307692308,0,17.8474642761752
"510","TN","Medical officer",65,"District Hospital (DH)",2008,"Urban",17.954874313477,1.26442307692308,0,22.7025574252137
